##id	name	Amused	Disappointed	Indignant	Satisfied	Worried
9783459	unciccione	0.11	0.25	0.22	0.33	0.08
2778068	Aleph	0.16	0.08	0.36	0.36	0.04
7995167	CapitanUnlucky	0.23	0.23	0.26	0.2	0.06
2895592	PuntoDiVista	0.04	0.05	0.49	0.36	0.04
2496493	brac55	0.42	0.14	0.14	0	0.28
9837591	Lettore_9837591	0.01	0.07	0.03	0.86	0.01
9087226	Lettore_9087226	0.02	0.01	0.79	0.15	0.01
2831833	Lettore_2831833	0.31	0.19	0.14	0.28	0.06
2712391	Lettore_2712391	0.13	0.17	0.36	0.17	0.14
6042284	Manuelilla	0.1	0.25	0.23	0.31	0.11
9965577	Lettore_9965577	0.08	0.12	0.31	0.43	0.04
1176134	Anders_Mi	0.16	0.03	0.47	0.3	0.02
8426262	plato63	0.33	0.16	0.16	0.16	0.16
8924483	claudiopadova	0.04	0.11	0.63	0.16	0.04
1898497	speranzoso	0.04	0.04	0.3	0.56	0.04
9015908	sendmail	0.14	0.14	0.31	0.28	0.09
8513583	Lettore_8513583	0.05	0.36	0.44	0.1	0.02
2765540	DiegoMilano01	0.15	0.15	0.25	0.4	0.02
2299137	Lettore_2299137	0.07	0.11	0.45	0.28	0.07
8735826	Lettore_8735826	0.28	0.28	0.14	0	0.28
9125179	Lettore_9125179	0.15	0.04	0.46	0.31	0.01
9217021	Lettore_9217021	0.08	0.02	0.58	0.27	0.03
9260946	QuintoP.	0.04	0.18	0.31	0.4	0.04
2757275	Lettore_2757275	0.1	0.04	0.47	0.28	0.09
1032051	Pelush	0.09	0.45	0.27	0.09	0.09
2923515	Lettore_2923515	0.11	0	0.22	0.55	0.11
8334416	Marco_Milano_89	0.08	0.03	0.15	0.7	0.01
5428960	nohumor	0.07	0.22	0.17	0.45	0.07
5571780	Giggi.L	0.07	0.14	0.56	0.14	0.07
9147397	Lettore_9147397	0.23	0.07	0.18	0.41	0.07
1106036	Lettore_1106036	0.06	0.06	0.57	0.25	0.03
2851050	Lettore_847374	0.36	0.02	0.37	0.19	0.03
5534287	Teresere	0.04	0.03	0.67	0.12	0.11
9360265	l11	0.14	0.15	0.45	0.08	0.15
9935624	MAMISO	0.07	0.26	0.42	0.03	0.19
8879891	dolly4	0.01	0.02	0.62	0.28	0.05
413312	spada58	0.08	0.02	0.56	0.26	0.06
3627731	maytag	0.33	0	0	0.5	0.16
1885593	simoneninja	0.18	0.15	0.36	0.21	0.09
2079562	ilgroviglio	0.01	0.2	0.41	0.33	0.01
3682550	Nicorobin	0.18	0.2	0.28	0.26	0.05
3163496	asiakj	0.02	0.22	0.3	0.35	0.1
9521383	mikefasano	0.05	0.24	0.53	0.05	0.11
9404426	cirispipl	0.11	0	0.44	0.33	0.11
2749609	Lettore_2749609	0.16	0.12	0.28	0.16	0.28
5155904	coach27	0.07	0.25	0.24	0.37	0.05
5814931	hotwired	0.06	0.11	0.22	0.43	0.15
9106851	Lettore_9106851	0.24	0.03	0.44	0.16	0.1
1344822	mabasta!	0.05	0.21	0.37	0.29	0.05
2555962	gary52	0.21	0.28	0.13	0.32	0.03
9837557	Lettore_9837557	0.04	0.09	0.12	0.74	0.01
7826016	Lettore_7826016	0.06	0	0.63	0.27	0.03
10247744	Volteius	0.09	0	0.77	0	0.13
2746935	zancioaman	0.2	0.13	0.25	0.28	0.12
5842704	Lettore_5842704	0.17	0.13	0.05	0.36	0.26
8334758	Pablito	0.11	0.06	0.27	0.26	0.28
5573782	utente0	0.17	0.14	0.28	0.28	0.11
8928195	Lettore_8928195	0.01	0.04	0.68	0.2	0.05
2198564	Lettore_2198564	0.37	0.25	0.01	0.32	0.02
2281897	Lettore_2281897	0.31	0.08	0.32	0.13	0.14
9076764	ildottore21	0.14	0.17	0.24	0.39	0.04
3569784	robertit2002	0.26	0.05	0.42	0.11	0.13
5702538	Lettore_5702538	0.25	0	0.37	0.25	0.12
5416093	Lettore_5416093	0.15	0.08	0.5	0.15	0.11
3574964	benharper	0.18	0.19	0.27	0.27	0.07
3284973	Lettrice66	0.02	0.11	0.49	0.26	0.09
7783103	G.Bottai	0.08	0.03	0.66	0.15	0.05
3652480	A.Roberto1952	0.01	0.02	0.56	0.37	0.02
8463465	Lettore_8463465	0.14	0.14	0.57	0	0.14
9334956	mattello	0.1	0.1	0.3	0.2	0.3
9124044	Chris94	0.12	0.03	0.33	0.35	0.14
2736992	CorriereMarcus	0.08	0.06	0.45	0.32	0.06
5487215	Lettore_5487215	0.04	0.18	0.35	0.29	0.12
9512426	Steve67	0.22	0.24	0.22	0.12	0.17
1318914	rosabianca	0.04	0.35	0.47	0.11	0.01
9038350	vittarco	0.22	0.12	0.22	0.34	0.09
2898594	pierino48	0.1	0.02	0.69	0.13	0.04
10107992	Jester78	0.04	0	0.68	0.23	0.02
9638355	Lettore_9638355	0.02	0.1	0.31	0.41	0.12
1809503	Lettore_1809503	0.19	0.14	0.47	0.04	0.14
9305359	giames	0.02	0.04	0.64	0.27	0.01
9085589	Lettore_9085589	0.1	0.26	0.3	0.21	0.11
9508260	Robbo	0.04	0	0.17	0.56	0.21
8778231	cikkycikky	0.25	0.17	0.23	0.19	0.13
5421422	letitia	0.05	0.15	0.6	0	0.2
10371580	Lettore_10371580	0.45	0.05	0.05	0.1	0.35
10463323	Lettore_10463323	0.33	0	0.33	0	0.33
9519851	labirinto1	0.19	0.12	0.1	0.11	0.46
2694102	Lettore_2694102	0.2	0.1	0.55	0.05	0.1
2464621	Rickyps971	0.08	0.16	0.33	0.25	0.16
3537869	chebruttaroba	0.06	0.11	0.39	0.35	0.05
8861184	Marisabella	0.2	0	0.2	0.4	0.2
7807197	Lettore_Max_Cap	0.26	0.03	0.41	0.18	0.09
5231643	robin41	0.1	0.04	0.69	0.13	0.02
8892193	VxVendetta	0.12	0.04	0.62	0.16	0.04
643402	Lettore_643402	0.16	0.18	0.27	0.21	0.16
3650221	furiosa	0.07	0.38	0.15	0.23	0.15
2955201	elatani	0.25	0.15	0.28	0.29	0.01
5687833	nogoldman	0.23	0.08	0.25	0.35	0.07
9844711	Capitano43	0.03	0.05	0.54	0.32	0.03
3162143	Priscilla73	0.05	0.11	0.38	0.31	0.13
2865009	Lettore_2865009	0.07	0.05	0.57	0.13	0.15
3295938	alfamale	0.1	0.07	0.25	0.07	0.5
9373690	JEANDEC	0.59	0.06	0.2	0.08	0.04
8751907	AndreaRi	0.16	0.04	0.56	0.18	0.06
5172546	Surak_2.0	0.1	0.03	0.4	0.42	0.02
3679212	candalamela	0.05	0.05	0.47	0.35	0.05
3364272	Lettore_3364272	0.12	0.02	0.7	0.09	0.05
2944828	peppinappa	0.13	0.01	0.57	0.25	0.02
9362502	Lettore_9362502	0.01	0.01	0.41	0.52	0.01
2939801	Lettore_2939801	0.01	0.11	0.55	0.23	0.08
9040696	Lettore_9040696	0.11	0.07	0.25	0.48	0.07
9458126	lepidus	0.08	0.03	0.65	0.19	0.03
8146242	ale_vrn	0.07	0.08	0.42	0.39	0.02
9980337	Lettore_9980337	0.11	0	0.33	0.44	0.11
2289065	Lettore_2289065	0.04	0.13	0.7	0.06	0.03
3194837	pz948	0.13	0.29	0.24	0.2	0.11
10320815	luconrip	0.06	0.18	0.12	0.31	0.31
9023026	ariete70	0.09	0.39	0.2	0.23	0.07
8871798	Lettore_8871798	0.17	0.11	0.44	0.2	0.06
9070273	Leovito	0.13	0.38	0.14	0.19	0.13
8844191	Lettore_8844191	0.21	0.15	0.31	0.19	0.12
10373686	Figure09	0.12	0	0.5	0.12	0.25
9017314	ludriano	0.04	0.03	0.62	0.24	0.04
5728363	wziro	0.08	0.08	0.44	0.34	0.04
5296462	sutorultracrepidam	0.16	0.33	0	0.16	0.33
3583697	Lettore_3583697	0.15	0.46	0.07	0.15	0.15
10348327	Lettore_10348327	0.1	0.22	0.36	0.28	0.04
9558726	Lettore_9558726	0.04	0.04	0.84	0.04	0.04
10329320	Ago7	0.12	0.18	0.43	0.12	0.12
9079831	Italico99	0.09	0.05	0.47	0.34	0.02
3718210	paoletto60	0.16	0	0.5	0.16	0.16
3399015	Francesca.	0.06	0.12	0.56	0.12	0.12
2962093	miciamiaomiao	0.11	0.13	0.3	0.32	0.11
8791145	Lettore_8791145	0.05	0.18	0.28	0.34	0.12
2769208	jurgen18rt	0.59	0.09	0.09	0.18	0.04
5733884	ORABASTA59	0.43	0.18	0.18	0.12	0.06
2058603	clatrott	0.09	0	0.45	0.36	0.09
2601553	Lettore_2601553	0.09	0.2	0.53	0.12	0.04
2789393	UnOpinione	0.13	0.04	0.45	0.31	0.04
2412832	Lettore_2412832	0.42	0.14	0.14	0.14	0.14
9752717	lucyvanpelt	0.33	0	0	0.33	0.33
1541442	berutti	0.25	0.13	0.41	0.16	0.02
2581903	Duca1948	0.09	0	0.45	0.36	0.09
628451	alefl04	0.06	0.2	0.16	0.46	0.09
8035007	rescallig	0.05	0.18	0.1	0.28	0.36
5705565	nicolino66	0.02	0.14	0.73	0.05	0.02
3678553	Lettore_3678553	0.06	0.24	0.18	0.12	0.38
8798179	enzopa-1	0.1	0.23	0.11	0.22	0.31
2695291	svegliaitalia	0.15	0.08	0.18	0.32	0.25
2825822	Lettore_2825822	0.05	0	0.35	0.52	0.05
2087867	Lettore_2087867	0.12	0.12	0.46	0.26	0.02
10233235	Lettore_10233235	0.05	0.38	0.38	0.11	0.05
8403922	Lettore_8403922	0.3	0.1	0.1	0.3	0.2
606151	Oct326	0.14	0.28	0.07	0.28	0.21
170201	Lettore_170201	0.03	0.05	0.29	0.6	0.02
10236288	Ekaterinburg	0.03	0.09	0.31	0.53	0.03
2887430	zoilo2	0.34	0.08	0.4	0.13	0.03
5763677	rodomini	0.06	0.04	0.43	0.39	0.05
9862443	Fourier	0.09	0.06	0.27	0.42	0.15
9079711	Lettore_9079711	0.12	0.17	0.24	0.32	0.13
9617601	Lettore_9617601	0.06	0.01	0.64	0.23	0.03
41659	Lettore_41659	0.13	0.15	0.21	0.44	0.05
5228529	buccherking	0.17	0.19	0.4	0.15	0.06
1918896	Karlina	0.13	0.2	0.12	0.39	0.12
10078679	22maurix	0.11	0.05	0.45	0.31	0.05
3273195	Lettore_3273195	0.06	0.06	0.5	0.28	0.08
1305321	bm1969	0.16	0.01	0.41	0.2	0.19
9387838	Lettore_9387838	0.02	0.09	0.66	0.15	0.06
5401684	Lettore_5401684	0.5	0	0	0	0.5
3020072	mencio	0.59	0.08	0.18	0.05	0.07
9668918	mire1111	0.06	0.12	0.55	0.11	0.14
2891240	SULTANRENA	0.1	0.1	0.3	0.2	0.3
431134	Lettore_431134	0.5	0	0	0	0.5
2899212	scalese	0.1	0.1	0.4	0.1	0.3
2893908	Lettore_2893908	0.02	0.04	0.63	0.06	0.22
3485556	giorusso1964	0.2	0.04	0.31	0.36	0.07
9988256	Lettore_9988256	0.18	0.02	0.54	0.23	0.02
1807722	Lettore_1807722	0.24	0.06	0.5	0.17	0.01
5195686	Massimoroma69	0.5	0.08	0.12	0.2	0.08
9654547	CarloBetti	0.02	0.01	0.58	0.3	0.06
9334071	leopold	0.06	0.01	0.31	0.52	0.07
876815	rockenroll	0.11	0.11	0.44	0.11	0.22
3692887	Lettore_3692887	0.04	0.15	0.47	0.27	0.05
5197543	output	0.13	0.2	0.27	0.15	0.22
2877798	Vlad62	0.4	0.06	0.16	0.32	0.05
5552082	alex79hof	0.33	0	0.16	0.33	0.16
9849650	gallinaccio	0.07	0.25	0.2	0.24	0.22
8666140	Lettore_8666140	0.11	0.02	0.62	0.22	0.01
3715170	Lettore_3715170	0.12	0.08	0.22	0.35	0.2
8858757	Lettore_8858757	0.14	0.18	0.14	0.41	0.1
9009881	Lettore_9009881	0.04	0.13	0.21	0.48	0.11
9056193	Lettore_9056193	0.04	0.08	0.61	0.2	0.04
5407012	adastraperaspera	0.26	0.03	0.26	0.13	0.3
5839026	roberto222	0.04	0.31	0.42	0.08	0.13
9060804	SC62	0.02	0.17	0.41	0.28	0.09
9050945	ciappe	0.21	0.15	0.36	0.03	0.24
7994638	sofia_r	0.05	0.31	0.36	0.21	0.05
3651408	Lettore_3651408	0.02	0.19	0.48	0.12	0.16
9280172	Lettore_9280172	0.16	0.05	0.16	0.55	0.05
2821524	Fantumas	0.11	0.05	0.42	0.21	0.19
9879313	Lettore_9879313	0.06	0.13	0.34	0.34	0.1
5826078	ciaomilano	0.1	0.09	0.29	0.25	0.24
5657457	gengiscano	0.16	0.11	0.32	0.31	0.07
2788560	Lettore_2788560	0.14	0.28	0.28	0	0.28
1126624	Lettore_1126624	0.51	0.06	0.01	0.02	0.38
1443883	generale23	0.14	0.2	0.52	0.1	0.04
3206814	Lorena58	0.04	0.21	0.4	0.21	0.11
9311155	vocelibera67	0.17	0.21	0.39	0.13	0.08
10108023	Lettore_10108023	0.02	0.18	0.33	0.36	0.08
5669258	Ludeluxe	0.12	0.14	0.24	0.4	0.08
3350961	VisioneDiversa	0.02	0.04	0.69	0.21	0.02
9063294	Reg_Cla	0.01	0.1	0.29	0.55	0.03
771111	Giananva	0.04	0.02	0.37	0.38	0.16
9040620	Lettore_9040620	0.04	0.09	0.4	0.34	0.11
9325564	generalespecifico	0.11	0.07	0.71	0.07	0.02
2081890	Zephyrus	0.05	0.06	0.36	0.45	0.06
3271222	GianA	0.09	0.14	0.36	0.3	0.09
8656781	Lettore_8656781	0.4	0	0.2	0.2	0.2
2833461	Lettore_2833461	0.08	0.18	0.4	0.19	0.13
8926512	Lettore_8926512	0.1	0.06	0.4	0.19	0.21
1012634	Lettore_1012634	0.17	0.11	0.41	0.23	0.05
1668066	nonnepossopiu	0.2	0.11	0.55	0.09	0.03
3716719	Stingray	0.1	0.2	0.2	0.4	0.1
8112328	Lettore_8112328	0.01	0.07	0.64	0.12	0.14
5263682	Lettore_5263682	0.38	0.1	0.2	0.13	0.17
6066425	Platone	0.24	0.04	0.32	0.36	0.03
5822415	Lettore_5822415	0.45	0.18	0.13	0.13	0.09
8037477	Lettore_8037477	0.26	0.17	0.17	0.34	0.04
2480191	forzatoro	0.1	0.21	0.32	0.08	0.27
5256785	griboni	0.03	0.04	0.23	0.54	0.13
2731753	mariusVR	0.25	0.04	0.22	0.32	0.13
8431326	giovati	0.04	0.04	0.65	0.21	0.04
2017514	Assenzio	0.2	0.2	0.4	0	0.2
2144571	Sandra11	0.07	0.32	0.36	0.18	0.05
2956816	frankk	0.05	0.1	0.6	0.1	0.15
875231	Nemo	0.2	0.2	0.4	0	0.2
2716658	ricurby	0.16	0.18	0.45	0.17	0.01
2914219	betabeta	0.03	0.15	0.31	0.31	0.18
2927571	lucedelsole	0.05	0.05	0.45	0.38	0.04
2016550	castanetum	0.4	0	0.33	0.2	0.06
3713529	sergiodisipio	0.07	0.03	0.64	0.14	0.1
10198165	Vincent80	0.22	0.23	0.12	0.2	0.2
2101056	CHIPIETRO	0.19	0.16	0.26	0.2	0.15
8324745	miomau51	0.16	0.02	0.41	0.32	0.06
9045820	roscu_torsu	0.2	0.27	0.04	0.41	0.06
5463967	Lettore_5463967	0.21	0.04	0.17	0.53	0.02
2328930	tabata	0.03	0.33	0.19	0.31	0.12
2982482	grigua	0.14	0	0.57	0.14	0.14
2776923	leoncavallo	0.04	0.12	0.22	0.51	0.09
9849328	pibaudo	0.09	0	0.54	0.27	0.09
5468123	RossellaPittorru	0.22	0.22	0.17	0.32	0.05
2865084	armatabrancaleone	0.46	0.07	0.3	0.07	0.07
9920762	5stars	0.11	0	0.55	0.22	0.11
8763970	Lettore_8763970	0.54	0	0.18	0.18	0.09
851292	eccezionalmente	0.29	0.06	0.4	0.06	0.16
229275	notcomingback2011	0.04	0.24	0.32	0.32	0.08
2839782	cclaudio	0.06	0.15	0.45	0.27	0.07
1615384	worldcitizen8613	0.06	0.02	0.43	0.46	0.01
3534083	gbcrippa	0.22	0.15	0.34	0.22	0.05
5519612	baiton	0.3	0.14	0.37	0.12	0.05
921880	ROBINUD	0.19	0.16	0.5	0.02	0.11
6052322	Lettore_6052322	0.27	0.18	0	0.36	0.18
2360329	NolanRoss	0.41	0.01	0.13	0.4	0.03
610645	alsiotto	0.28	0.14	0	0.28	0.28
3712922	Lettore_3712922	0.14	0.14	0.28	0.28	0.14
5224061	Lettore_5224061	0.05	0.1	0.15	0.4	0.3
3679079	gnarooo	0.07	0.07	0.21	0.28	0.35
9402211	Lettore_9402211	0.07	0.02	0.6	0.25	0.04
10313888	Reverendo	0.04	0.04	0.42	0.38	0.09
8972169	bruni.g	0.11	0.07	0.56	0.2	0.05
3615738	lviola72	0.28	0.14	0.28	0.14	0.14
8794240	Lettore_8794240	0.05	0	0.42	0.45	0.04
1023056	jimbo	0.06	0.12	0.33	0.41	0.05
3696527	SEMPREINTER	0.01	0.17	0.49	0.27	0.03
3011539	XBetter	0.1	0.24	0.24	0.21	0.18
9958474	Lettore_9958474	0.02	0.13	0.42	0.23	0.18
2492188	gattomammone27	0.06	0.04	0.59	0.2	0.09
1991224	angelo664	0.34	0.09	0.09	0.16	0.3
5417332	donatellaganga	0.13	0.25	0.22	0.18	0.2
2739904	pbl933	0.12	0.03	0.6	0.13	0.09
5256472	Ipazia71	0.09	0.21	0.44	0.15	0.09
2000558	Patriktk	0.1	0.04	0.21	0.61	0.02
5819332	bongide	0.01	0.11	0.59	0.15	0.11
9105516	baluzzi	0.08	0.16	0.4	0.27	0.08
3546708	Lettore_3546708	0.04	0.09	0.28	0.42	0.14
8834258	cpeppino98	0.31	0.18	0.12	0.29	0.08
289380	a_ienna	0.33	0.16	0.33	0	0.16
9085539	Lettore_9085539	0.06	0.06	0.48	0.27	0.1
1877282	falco53	0.14	0.02	0.23	0.57	0.02
3488211	mattiaroma	0.09	0.09	0.16	0.54	0.09
2005863	thevoice	0.04	0.43	0.35	0.11	0.05
5428909	APS	0.14	0.15	0.37	0.25	0.06
366594	Zak	0.11	0.04	0.36	0.38	0.09
9917347	Maledettotoscano	0.15	0.03	0.67	0.03	0.09
9444027	Lettore_9444027	0.09	0.27	0.54	0	0.09
2331021	Lettore_2331021	0.03	0.17	0.46	0.11	0.2
3511629	Chinablu	0.13	0.08	0.52	0.22	0.02
2970372	boligrafo2009	0.02	0.31	0.28	0.31	0.06
9120660	PIGER	0.05	0.1	0.38	0.33	0.12
3259560	vincenzo40	0.34	0.38	0.15	0.08	0.02
5742033	chiamamicometipare	0.48	0.14	0.12	0.17	0.06
9047284	Ben2014	0.14	0.14	0.24	0.09	0.36
8762695	Lettore_8762695	0.11	0.02	0.67	0.18	0.02
9743535	friend	0.02	0.03	0.38	0.52	0.03
2194258	Lettore_2194258	0.05	0.09	0.62	0.17	0.05
10236524	otatnas	0.02	0	0.65	0.17	0.14
1010323	Ferdinando	0.84	0	0	0.11	0.03
9322555	dvx87	0.27	0.02	0.37	0.21	0.1
2284575	plcorradi	0.08	0.1	0.57	0.13	0.1
2718993	pulcinotti	0.12	0	0.33	0.25	0.29
564905	cisox1977	0.03	0.21	0.42	0.24	0.09
8995899	Niepce796	0.05	0.27	0.33	0.22	0.11
8808554	Lettore_8808554	0.2	0.1	0.41	0.18	0.08
7997138	kawazxr	0.05	0.17	0.42	0.25	0.08
318146	miccol	0.09	0.27	0.09	0.27	0.27
9861991	Lettore_9861991	0.04	0	0.08	0.66	0.2
9083006	Andr.	0.08	0.14	0.28	0.42	0.05
2716173	ZIORENNI	0.04	0.04	0.72	0	0.2
1091596	luscapuz	0.04	0.22	0.46	0.2	0.04
8871392	Horace85	0.07	0.1	0.17	0.43	0.2
1099135	peleppe	0.05	0.03	0.48	0.4	0.02
5857050	vagalex	0.16	0.07	0.33	0.27	0.14
2827611	Lettore_2827611	0.04	0.04	0.48	0.36	0.08
2974237	gabgab	0.21	0.04	0.39	0.14	0.2
2607641	preferito	0.1	0.33	0.12	0.22	0.2
9050939	Lettore_9050939	0.1	0.05	0.65	0.1	0.1
5829620	Romilda2	0.22	0.03	0.19	0.48	0.06
6004989	alice155	0.06	0.15	0.45	0.27	0.06
2360944	Idomeneo	0.14	0.14	0.28	0.14	0.28
2940314	headhunter	0.15	0	0.15	0.38	0.3
10298512	Lettore_10298512	0.08	0.17	0.39	0.3	0.04
5334931	alisea	0.07	0.19	0.28	0.35	0.08
5509185	astolfo69	0.02	0.14	0.2	0.56	0.06
10398631	pociopocio	0.04	0.08	0.18	0.07	0.6
2371068	TRoosevelt	0.08	0.33	0.33	0.08	0.16
1815854	Loris_1815854	0.09	0.32	0.25	0.27	0.05
2759966	Lettore_2759966	0.12	0.29	0.25	0.16	0.16
2737220	Ayodele	0.28	0.13	0.26	0.24	0.06
9069992	musetta99	0.33	0	0	0.33	0.33
8697047	SirWilliamWallace	0.2	0.2	0.2	0.2	0.2
9396630	V_per_VENDETTA	0.11	0.11	0.35	0.32	0.09
8351408	Lettore_8351408	0.03	0.09	0.3	0.46	0.09
9796240	nespola	0.05	0.21	0.05	0.09	0.56
2861291	Eric260356	0.04	0.03	0.66	0.2	0.04
3676607	yakoviev	0.07	0.21	0.28	0.35	0.07
5223019	IoFiore	0.1	0.2	0.4	0.25	0.05
2826349	Lettore_2826349	0.03	0.07	0.57	0.19	0.11
9517409	Lettore_9517409	0.05	0.04	0.47	0.38	0.03
2426716	Brunello	0.3	0.2	0.1	0.3	0.1
9888199	Lettore_9888199	0.01	0.02	0.55	0.36	0.05
10117217	pensionermail	0.1	0.16	0.24	0.38	0.1
9046643	titone	0.17	0	0.46	0.25	0.1
9048639	Lettore_9048639	0.09	0.25	0.33	0.21	0.1
3321193	Lettore_3321193	0.01	0.04	0.85	0.07	0.01
2788987	ygpasto	0.07	0.07	0.3	0.38	0.15
5647719	Alboino60	0.09	0.18	0.5	0.13	0.09
3485325	Lettore_3485325	0.13	0.09	0.31	0.14	0.31
451359	riccardosi	0.31	0.08	0.36	0.21	0.02
66711	expat_2012	0.33	0	0.16	0.27	0.22
5567669	Lettore_5567669	0.42	0	0	0.14	0.42
2923609	pupone	0.07	0	0.71	0.07	0.14
2681760	Lettore_2681760	0.1	0.2	0.45	0.19	0.05
2690672	Lettore_2690672	0.66	0	0	0.16	0.16
7785516	Marchino71	0.09	0.08	0.32	0.39	0.09
9083865	Lettore_9083865	0.06	0.08	0.44	0.28	0.11
8784892	giovanniparente	0.09	0.16	0.35	0.07	0.31
10217099	OCCHIO!	0.08	0.11	0.53	0.12	0.14
9709564	Basty49	0.04	0.04	0.66	0.2	0.04
9087740	Rositalia	0.03	0.11	0.09	0.73	0.02
7794779	Lettore_7794779	0.01	0	0.6	0.05	0.32
3659184	Lettore_1897157	0.1	0.05	0.5	0.3	0.05
9067738	cettimas	0.01	0.07	0.64	0.23	0.02
9087777	lampredotti	0.08	0.08	0.24	0.54	0.03
10161131	finalmente	0.05	0.35	0.55	0	0.02
9635908	segugiobavarese	0.11	0.16	0.27	0.16	0.27
1774629	Lettore_808511	0.19	0.02	0.38	0.34	0.04
10179218	Lettore_10179218	0.11	0.38	0.38	0	0.11
9642912	london67	0.03	0.26	0.33	0.15	0.2
10362147	Bollettario	0.1	0.01	0.07	0.75	0.04
5793463	Lettore_5793463	0.05	0.21	0.35	0.28	0.1
9215157	Lettore_9215157	0.07	0.07	0.5	0.21	0.14
9135457	Lettore_9135457	0.15	0	0.4	0.4	0.05
1652157	giogio71	0.05	0.12	0.49	0.3	0.02
2255819	straker09	0.04	0.06	0.16	0.66	0.06
2141732	Lettore_2141732	0.02	0.22	0.28	0.26	0.19
3284599	Gioppino86	0.1	0.3	0.4	0	0.2
9615575	paolo101	0.12	0.14	0.14	0.12	0.47
1775267	santommaso	0.04	0.33	0.29	0.16	0.16
2959943	domilor	0.04	0.13	0.53	0.16	0.11
2883381	cinguetto	0.37	0.19	0.07	0.24	0.09
1876907	intruso48	0.28	0	0.35	0.07	0.28
950195	Lettore_950195	0.05	0.16	0.57	0.1	0.09
8984829	Il_dissenziente	0.1	0.36	0.3	0.16	0.08
2037586	Lettore_2037586	0.23	0.02	0.43	0.15	0.14
9178458	andreadisorte	0.2	0.23	0.16	0.16	0.23
1764962	Lettore_1764962	0.03	0.05	0.83	0.05	0.02
1540991	mochi66	0.13	0.18	0.29	0.24	0.14
8350965	Lettore_8350965	0.08	0.21	0.44	0.05	0.2
8278965	Ste70	0.01	0.04	0.59	0.27	0.06
8897733	nikneim	0.17	0.02	0.33	0.44	0.01
5673090	SoleNero	0.2	0.1	0.2	0.4	0.1
3266981	Antonello0691	0.31	0.06	0.37	0.18	0.06
9808924	Lettore_9808924	0.03	0.03	0.46	0.42	0.03
9043457	peo77	0.14	0.02	0.32	0.39	0.11
2864664	ArmandoA	0.07	0.17	0.33	0.38	0.03
1632203	Almirach	0.2	0.2	0	0.4	0.2
10020317	D.K.	0.2	0	0.4	0	0.4
9862448	Lettore_9862448	0.09	0.09	0.08	0.56	0.15
2710257	Lettore_23054	0.19	0.03	0.38	0.26	0.11
2381244	Lettore_2381244	0.02	0.03	0.47	0.27	0.17
2146998	alpacaa	0.1	0.2	0.2	0.4	0.1
1989696	Lettore_1989696	0.08	0.08	0.18	0.62	0.02
9222308	maurizio19	0.1	0.05	0.55	0.1	0.2
1996452	Artwemisia	0.03	0.12	0.7	0.08	0.04
1622137	kevors	0.13	0.16	0.46	0.13	0.1
6060709	Lettore_6060709	0.06	0.14	0.52	0.25	0.01
5256793	maurougo56	0.2	0.1	0.5	0.17	0.02
9269847	Lettore_9269847	0.17	0.12	0.36	0.25	0.09
2080365	indignato51	0.09	0.17	0.43	0.03	0.25
929189	Magilla67	0.22	0	0.22	0.22	0.33
3713546	glover2	0.09	0	0.27	0.45	0.18
7748460	SCIT	0.2	0.6	0	0	0.2
2192945	bourget	0.07	0.3	0.38	0.07	0.15
1936702	gabriele69	0.25	0.12	0.12	0.37	0.12
792866	ni49la	0.16	0.1	0.23	0.26	0.23
9046651	mithril74	0.37	0.18	0.18	0.06	0.18
5859856	CATHDEAC	0.3	0.17	0.1	0.3	0.11
886868	Lettore_886868	0.23	0.08	0.27	0.4	0.02
8910981	Lettore_8910981	0.3	0	0.5	0.1	0.1
9641525	inca43	0.08	0.09	0.56	0.15	0.09
1480556	Lettore_1480556	0.19	0	0.52	0.09	0.19
2862536	Papinianus	0.14	0.05	0.24	0.48	0.06
9474661	Lettore_9474661	0.11	0.23	0.11	0.41	0.11
5767153	Lettore_5767153	0.16	0.16	0.33	0.16	0.16
8794540	gazzella82	0.12	0.06	0.43	0.28	0.08
9754678	Lettore_9754678	0.32	0.04	0.16	0.4	0.08
8872233	Lettore_8872233	0.18	0.06	0.36	0.36	0.02
9280744	Gijviano2013	0.11	0.11	0.55	0.11	0.11
3661682	pieranovalis	0.31	0.2	0.14	0.16	0.16
3458616	hugheshi	0.65	0	0.01	0.24	0.07
9961279	Lettore_9961279	0.21	0.36	0.21	0.15	0.05
10302158	sacerdotemormone	0.09	0.04	0.34	0.31	0.19
5782713	Lettore_5782713	0.33	0	0.33	0	0.33
3545286	lucavallino	0.26	0.06	0.18	0.16	0.32
5277447	Lettore_5277447	0.06	0.08	0.34	0.41	0.08
5467166	TANTATANTA	0.13	0.27	0.4	0.13	0.04
2743027	MaxArt2501	0.18	0.26	0.12	0.33	0.08
7744466	Lettore_7744466	0.09	0.09	0.36	0.36	0.09
9224958	Lettore_9224958	0.2	0.14	0.25	0.13	0.26
9966972	Lettore_9966972	0.13	0.13	0.5	0.18	0.04
2746154	Sauron	0.11	0.07	0.72	0.05	0.02
10003952	Lettore_10003952	0.2	0.05	0.2	0.17	0.37
9099387	Lettore_9099387	0.12	0.23	0.28	0.2	0.15
8311125	MarinaDacqua	0.14	0.19	0.39	0.21	0.04
3475543	McCoy	0.09	0.07	0.55	0.21	0.07
2143547	Lettore_2143547	0.14	0.21	0.3	0.18	0.15
